"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"left",1694.25,1694.1,"s08","p004",12,10,3,417,381,54,15,30,90
"left",1742.35,1738.75,"s08","p004",15,12,4,432,393,55,15,30,90
"left",1770.29,1769.85,"s08","p004",8,6,5,440,399,56,15,30,90
"left",1781.31,1776.79,"s08","p004",3,1,6,443,400,57,15,30,90
"right",1803.81,1800.91,"s08","p004",5,6,1,449,405,57,16,90,30
"left",1817.09,1815.81,"s08","p004",4,3,1,453,408,58,16,30,90
"right",1824.39,1824.31,"s08","p004",2,1,1,454,410,58,17,90,30
"left",1858.33,1857.59,"s08","p004",11,12,1,465,422,59,17,30,90
"right",1868.19,1866.89,"s08","p004",2,3,1,468,424,59,18,90,30
"left",1893.01,1887.83,"s08","p004",7,6,1,475,430,60,18,30,90
"left",1915.63,1915.51,"s08","p004",7,5,2,482,435,61,18,30,90
"left",1932.88,1930.13,"s08","p004",6,6,3,488,441,62,18,30,90
"left",1939.33,1936.38,"s08","p004",1,2,4,489,443,63,18,30,90
"left",2001.54,1996.83,"s08","p004",20,23,5,509,466,64,18,30,90
"right",2015.5,2012.69,"s08","p004",3,3,1,512,469,64,19,90,30
"right",2039.59,2038,"s08","p004",7,9,2,521,476,64,20,90,30
"left",2064.62,2063.04,"s08","p004",7,9,1,528,485,65,20,30,90
"left",2090.38,2088.12,"s08","p004",8,9,2,536,494,66,20,30,90
"left",2101.25,2099.88,"s08","p004",3,4,3,539,498,67,20,30,90
"left",2108.59,2106.75,"s08","p004",1,2,4,540,500,68,20,30,90
"right",2118.22,2118.09,"s08","p004",3,2,1,542,503,68,21,90,30
"left",2149.06,2148.09,"s08","p004",10,8,1,552,511,69,21,30,90
"left",2161.68,2157.56,"s08","p004",2,3,2,554,514,70,21,30,90
"right",2166.52,2165.72,"s08","p004",1,0,1,554,515,70,22,90,30
"left",2174.89,2173.18,"s08","p004",2,2,1,556,517,71,22,30,90
"right",2194.7,2186.02,"s08","p004",5,5,1,561,522,71,23,90,30
"left",2206.02,2202.39,"s08","p004",4,3,1,565,525,72,23,30,90
"right",2218.37,2216.2,"s08","p004",4,6,1,571,529,72,24,90,30
"left",2248.64,2246.52,"s08","p004",10,7,1,581,536,73,24,30,90
"right",2255.73,2247.87,"s08","p004",1,2,1,583,537,73,25,90,30
"right",2273.68,2271.23,"s08","p004",3,5,2,588,540,73,26,90,30
"left",2285.33,2284.14,"s08","p004",6,2,1,594,542,74,26,30,90
"left",2306.69,2303.83,"s08","p004",9,5,2,603,547,75,26,30,90
"left",2341.32,2341.19,"s08","p004",13,11,3,616,558,76,26,30,90
"right",2409.71,2409.18,"s08","p004",15,22,1,638,573,76,27,90,30
"left",2450.05,2446.82,"s08","p004",15,6,1,653,579,77,27,30,90
"left",2584.26,2567.55,"s08","p004",28,26,2,681,605,78,27,30,90
"left",2593.34,2588.76,"s08","p004",2,0,3,683,605,79,27,30,90
"left",2624.66,2622.84,"s08","p004",12,4,4,695,609,80,27,30,90
"left",2710.48,2702.16,"s08","p004",30,16,5,725,625,81,27,30,90
"left",2787.62,2784.98,"s08","p004",22,13,6,747,638,82,27,30,90
"right",2796.79,2796.21,"s08","p004",3,3,1,750,641,82,28,90,30
"left",2841.59,2840.12,"s08","p004",9,3,1,759,644,83,28,30,90
"right",2846.8,2826.29,"s08","p004",1,0,1,759,645,83,29,90,30
"left",2851.27,2847.09,"s08","p004",1,0,1,760,645,84,29,30,90
"left",2908.4,2903.77,"s08","p004",19,16,2,779,661,85,29,30,90
"left",2940.8,2934.9,"s08","p004",9,5,3,788,666,86,29,30,90
"left",2948.97,2947.3,"s08","p004",2,1,4,790,667,87,29,30,90
"left",3001.57,2997.47,"s08","p004",15,11,5,805,678,88,29,30,90
"left",3041.18,3040.07,"s08","p004",13,7,6,818,685,89,29,30,90
"right",3045.71,3034.3,"s08","p004",1,0,1,818,686,89,30,90,30
"left",3067.54,3062.68,"s08","p004",5,3,1,823,689,90,30,30,90
"left",3071.34,3071.04,"s08","p004",1,0,2,824,689,91,30,30,90
"left",3091.74,3089.84,"s08","p004",3,3,3,827,692,92,30,30,90
"left",3112.71,3110.24,"s08","p004",6,4,4,833,696,93,30,30,90
"right",3120.71,3119.21,"s08","p004",1,1,1,834,697,93,31,90,30
"left",3124.63,3120.21,"s08","p004",1,0,1,835,697,94,31,30,90
"left",3142.06,3137.13,"s08","p004",3,1,2,838,698,95,31,30,90
"left",3151.63,3149.56,"s08","p004",3,0,3,841,698,96,31,30,90
"right",3161.76,3132.21,"s08","p004",1,2,1,843,699,96,32,90,30
"left",3178.72,3176.13,"s08","p004",6,2,1,849,701,97,32,30,90
"left",3224.27,3224.22,"s08","p004",17,11,2,866,712,98,32,30,90
"left",3246.6,3241.77,"s08","p004",10,6,3,876,718,99,32,30,90
"right",3252.39,3252.26,"s08","p004",2,0,1,876,720,99,33,90,30
"left",3262.98,3262.1,"s08","p004",2,1,1,878,721,100,33,30,90
"left",3295.61,3294.48,"s08","p004",6,4,2,884,725,101,33,30,90
"left",3306.63,3303.11,"s08","p004",3,2,3,887,727,102,33,30,90
"left",3347.97,3345.13,"s08","p004",10,9,4,897,736,103,33,30,90
"right",3356.31,3353.89,"s08","p004",1,2,1,899,737,103,34,90,30
"left",3365.48,3363.47,"s08","p004",3,2,1,902,739,104,34,30,90
"right",3411.56,3408.81,"s08","p004",9,12,1,914,748,104,35,90,30
"left",3428.14,3421.98,"s08","p004",4,3,1,918,751,105,35,30,90
"left",3460.3,3458.64,"s08","p004",10,6,2,928,757,106,35,30,90
"left",3481.18,3475.8,"s08","p004",8,5,3,936,762,107,35,30,90
"left",3509.9,3502.68,"s08","p004",7,4,4,943,766,108,35,30,90
"left",3540.1,3534.4,"s08","p004",8,5,5,951,771,109,35,30,90
"left",3559.72,3559.6,"s08","p004",8,5,6,959,776,110,35,30,90
"right",22.47,14.99,"s09","p004",3,0,1,0,3,0,1,90,30
"right",26.64,25.97,"s09","p004",1,0,2,0,4,0,2,90,30
"right",50.44,49.14,"s09","p004",4,1,3,1,8,0,3,90,30
"right",92.04,91.94,"s09","p004",14,5,4,6,22,0,4,90,30
"right",97.94,97.54,"s09","p004",1,0,5,6,23,0,5,90,30
"left",102.05,99.99,"s09","p004",1,0,1,7,23,1,5,30,90
"left",132.06,129.55,"s09","p004",10,17,2,17,40,2,5,30,90
"left",148.71,143.56,"s09","p004",3,9,3,20,49,3,5,30,90
"left",152.78,152.21,"s09","p004",1,0,4,21,49,4,5,30,90
"left",165.46,160.28,"s09","p004",5,5,5,26,54,5,5,30,90
"right",207.8,204.44,"s09","p004",14,16,1,42,68,5,6,90,30
"right",216.7,216.3,"s09","p004",1,1,2,43,69,5,7,90,30
"right",222.46,221.2,"s09","p004",1,2,3,45,70,5,8,90,30
"left",234.17,233.96,"s09","p004",7,3,1,52,73,6,8,30,90
"left",243.61,240.67,"s09","p004",4,3,2,56,76,7,8,30,90
"left",277.88,276.11,"s09","p004",11,8,3,67,84,8,8,30,90
"right",293.08,292.96,"s09","p004",5,7,1,74,89,8,9,90,30
"left",297.22,291.38,"s09","p004",1,0,1,75,89,9,9,30,90
"right",309.83,308.58,"s09","p004",2,3,1,78,91,9,10,90,30
"right",375.34,371.33,"s09","p004",22,16,2,94,113,9,11,90,30
"left",384.68,375.72,"s09","p004",1,4,1,95,117,10,11,30,90
"left",391.77,391.18,"s09","p004",2,2,2,97,119,11,11,30,90
"left",413.64,411.27,"s09","p004",5,7,3,102,126,12,11,30,90
"left",420.01,417.14,"s09","p004",1,1,4,103,127,13,11,30,90
"right",457.77,456.84,"s09","p004",14,7,1,110,141,13,12,90,30
"left",464.66,462.51,"s09","p004",2,1,1,112,142,14,12,30,90
"left",469.8,468.16,"s09","p004",1,1,2,113,143,15,12,30,90
"left",490.5,483.3,"s09","p004",6,6,3,119,149,16,12,30,90
"left",536.01,531,"s09","p004",12,10,4,131,159,17,12,30,90
"left",566.28,553.51,"s09","p004",4,5,5,135,164,18,12,30,90
"left",592.76,588.78,"s09","p004",6,3,6,141,167,19,12,30,90
"left",600.02,598.26,"s09","p004",3,2,7,144,169,20,12,30,90
"left",622.83,620.52,"s09","p004",6,7,8,150,176,21,12,30,90
"right",628.15,625.27,"s09","p004",1,2,1,152,177,21,13,90,30
"left",662.69,661.33,"s09","p004",11,7,1,163,184,22,13,30,90
"left",666.99,666.19,"s09","p004",1,0,2,164,184,23,13,30,90
"right",691.14,683.65,"s09","p004",6,6,1,170,190,23,14,90,30
"left",697.25,695.49,"s09","p004",2,1,1,172,191,24,14,30,90
"left",712.76,710.75,"s09","p004",6,3,2,178,194,25,14,30,90
"right",753.05,750.64,"s09","p004",9,14,1,192,203,25,15,90,30
"left",771.29,768.26,"s09","p004",6,3,1,198,206,26,15,30,90
"left",803.56,800.79,"s09","p004",10,7,2,208,213,27,15,30,90
"right",832.16,829.55,"s09","p004",5,7,1,215,218,27,16,90,30
"left",842.27,829.06,"s09","p004",1,2,1,216,220,28,16,30,90
"left",864.08,861.77,"s09","p004",6,5,2,222,225,29,16,30,90
"left",875.72,874.58,"s09","p004",4,2,3,226,227,30,16,30,90
"right",880.19,878.66,"s09","p004",1,0,1,226,228,30,17,90,30
"left",884.47,882.22,"s09","p004",1,0,1,227,228,31,17,30,90
"right",922.42,918.69,"s09","p004",9,8,1,235,237,31,18,90,30
"left",962.16,961.97,"s09","p004",15,10,1,250,247,32,18,30,90
"left",996.02,990.66,"s09","p004",5,8,2,255,255,33,18,30,90
"right",1037.97,1034.92,"s09","p004",9,5,1,260,264,33,19,90,30
"left",1041.87,1025.52,"s09","p004",1,0,1,261,264,34,19,30,90
"left",1049.51,1048.37,"s09","p004",2,1,2,263,265,35,19,30,90
"left",1075.07,1070.01,"s09","p004",5,3,3,268,268,36,19,30,90
"left",1154.89,1150.57,"s09","p004",14,14,4,282,282,37,19,30,90
"right",1173.61,1170.47,"s09","p004",5,3,1,285,287,37,20,90,30
"left",1240.03,1237.39,"s09","p004",12,12,1,297,299,38,20,30,90
"left",1256.19,1253.53,"s09","p004",2,2,2,299,301,39,20,30,90
"right",1260.11,1257.11,"s09","p004",1,0,1,299,302,39,21,90,30
"left",1265.1,1262.69,"s09","p004",1,1,1,300,303,40,21,30,90
"right",1270.27,1266.61,"s09","p004",1,1,1,301,304,40,22,90,30
"right",1282.17,1280.77,"s09","p004",2,2,2,303,306,40,23,90,30
"left",1328.9,1324.6,"s09","p004",7,13,1,310,319,41,23,30,90
"right",1334.33,1331.67,"s09","p004",1,1,1,311,320,41,24,90,30
"left",1368.9,1352.4,"s09","p004",3,11,1,314,331,42,24,30,90
"left",1397.87,1390.4,"s09","p004",5,10,2,319,341,43,24,30,90
"left",1415.93,1411.37,"s09","p004",3,5,3,322,346,44,24,30,90
"left",1438.35,1435.43,"s09","p004",6,7,4,328,353,45,24,30,90
"left",1498.5,1494.85,"s09","p004",17,13,5,345,366,46,24,30,90
"right",1625.95,1624.83,"s09","p004",33,43,1,388,399,46,25,90,30
"left",1668.92,1663,"s09","p004",9,12,1,397,411,47,25,30,90
"left",1708.32,1692.42,"s09","p004",4,12,2,401,423,48,25,30,90
"left",1722.26,1718.82,"s09","p004",2,2,3,403,425,49,25,30,90
"right",1756.87,1747.45,"s09","p004",7,5,1,408,432,49,26,90,30
"left",1760.89,1743.76,"s09","p004",1,0,1,409,432,50,26,30,90
"left",1795.01,1780.39,"s09","p004",5,9,2,414,441,51,26,30,90
"left",1819.56,1804.51,"s09","p004",2,2,3,416,443,52,26,30,90
"left",1848.11,1844.06,"s09","p004",8,6,4,424,449,53,26,30,90
"left",1871.05,1868.61,"s09","p004",7,4,5,431,453,54,26,30,90
"left",1949.3,1947.55,"s09","p004",18,23,6,449,476,55,26,30,90
"right",1955.47,1949.37,"s09","p004",1,2,1,451,477,55,27,90,30
"left",1960.69,1957.8,"s09","p004",1,2,1,452,479,56,27,30,90
"left",1999.88,1996.19,"s09","p004",14,8,2,466,487,57,27,30,90
"left",2026.84,2019.38,"s09","p004",8,7,3,474,494,58,27,30,90
"left",2055.68,2054.34,"s09","p004",9,7,4,483,501,59,27,30,90
"left",2067.18,2066.18,"s09","p004",4,2,5,487,503,60,27,30,90
"left",2104.3,2102.68,"s09","p004",11,7,6,498,510,61,27,30,90
"left",2143.52,2138.8,"s09","p004",7,6,7,505,516,62,27,30,90
"left",2189.59,2180.02,"s09","p004",6,12,8,511,528,63,27,30,90
"left",2206.42,2205.09,"s09","p004",6,2,9,517,530,64,27,30,90
"left",2243,2226.92,"s09","p004",6,9,10,523,539,65,27,30,90
"right",2269.88,2267.97,"s09","p004",3,5,1,528,542,65,28,90,30
"left",2295.98,2295.5,"s09","p004",6,6,1,534,548,66,28,30,90
"left",2342.33,2338.48,"s09","p004",13,10,2,547,558,67,28,30,90
"left",2359.58,2358.83,"s09","p004",6,3,3,553,561,68,28,30,90
"left",2380.15,2375.08,"s09","p004",5,6,4,558,567,69,28,30,90
"right",2404.94,2401.38,"s09","p004",5,4,1,562,572,69,29,90,30
"left",2409.87,2407.65,"s09","p004",1,1,1,563,573,70,29,30,90
"left",2508.36,2496.37,"s09","p004",26,18,2,589,591,71,29,30,90
"left",2517.9,2517.86,"s09","p004",2,1,3,591,592,72,29,30,90
"left",2536.4,2529.4,"s09","p004",4,4,4,595,596,73,29,30,90
"left",2582.7,2581.9,"s09","p004",15,10,5,610,606,74,29,30,90
"left",2601.92,2599.2,"s09","p004",6,3,6,616,609,75,29,30,90
"left",2610.3,2609.42,"s09","p004",3,2,7,619,611,76,29,30,90
"left",2626.81,2625.8,"s09","p004",5,4,8,624,615,77,29,30,90
"left",2643.63,2643.31,"s09","p004",5,4,9,629,619,78,29,30,90
"left",2668.14,2668.13,"s09","p004",10,2,10,639,621,79,29,30,90
"left",2720.89,2720.64,"s09","p004",15,8,11,654,629,80,29,30,90
"left",2734.55,2734.39,"s09","p004",6,2,12,660,631,81,29,30,90
"left",2741.26,2738.05,"s09","p004",1,2,13,661,633,82,29,30,90
"left",2800.72,2797.76,"s09","p004",22,6,14,683,639,83,29,30,90
"right",2812.66,2810.44,"s09","p004",3,2,1,685,642,83,30,90,30
"left",2835.66,2834.22,"s09","p004",9,5,1,694,647,84,30,30,90
"right",2876.92,2876.16,"s09","p004",5,13,1,707,652,84,31,90,30
"left",2880.78,2874.16,"s09","p004",1,0,1,708,652,85,31,30,90
"left",2890.3,2884.28,"s09","p004",1,0,2,709,652,86,31,30,90
"right",2930.53,2927.42,"s09","p004",7,13,1,722,659,86,32,90,30
"right",3013.93,3002.03,"s09","p004",15,27,2,749,674,86,33,90,30
"right",3061.47,3043.43,"s09","p004",4,6,3,755,678,86,34,90,30
"left",3068.43,3067.8,"s09","p004",3,0,1,758,678,87,34,30,90
"left",3084.8,3083.93,"s09","p004",5,2,2,763,680,88,34,30,90
"left",3098.63,3097.3,"s09","p004",4,4,3,767,684,89,34,30,90
"right",3114.05,3106.97,"s09","p004",2,1,1,768,686,89,35,90,30
"left",3148.83,3140.13,"s09","p004",8,2,1,776,688,90,35,30,90
"right",3153.04,3151.55,"s09","p004",1,0,1,776,689,90,36,90,30
"right",3184.34,3178.54,"s09","p004",7,7,2,783,696,90,37,90,30
"left",3199.72,3196.33,"s09","p004",4,1,1,787,697,91,37,30,90
"left",3220.18,3211.22,"s09","p004",5,1,2,792,698,92,37,30,90
"left",3226,3224.68,"s09","p004",1,1,3,793,699,93,37,30,90
"right",3239.14,3228.84,"s09","p004",1,1,1,794,700,93,38,90,30
"left",3249.25,3231.5,"s09","p004",1,0,1,795,700,94,38,30,90
"right",3259.83,3253.64,"s09","p004",2,3,1,798,702,94,39,90,30
"left",3284.08,3281.75,"s09","p004",4,5,1,802,707,95,39,30,90
"left",3361.94,3293.58,"s09","p004",1,3,2,803,710,96,39,30,90
"left",3390.81,3371.44,"s09","p004",2,4,3,805,714,97,39,30,90
"left",3418.85,3403.31,"s09","p004",1,6,4,806,720,98,39,30,90
"left",3426.84,3423.35,"s09","p004",1,0,5,807,720,99,39,30,90
"right",3569.65,3566.33,"s09","p004",18,4,1,811,738,99,40,90,30
"left",3576.74,3464.34,"s09","p004",1,1,1,812,739,100,40,30,90
"left",185.6,34.99,"s10","p004",1,24,1,1,24,1,0,30,90
"left",202.08,197.1,"s10","p004",2,3,2,3,27,2,0,30,90
"left",226.49,217.58,"s10","p004",3,5,3,6,32,3,0,30,90
"left",236.58,231.99,"s10","p004",2,1,4,8,33,4,0,30,90
"left",314.19,300.08,"s10","p004",18,6,5,26,39,5,0,30,90
"left",366.23,358.69,"s10","p004",15,5,6,41,44,6,0,30,90
"right",407.01,395.99,"s10","p004",5,7,1,48,49,6,1,90,30
"left",433.05,432.73,"s10","p004",4,2,1,52,51,7,1,30,90
"left",468.65,464.55,"s10","p004",5,8,2,57,59,8,1,30,90
"left",532.29,532.15,"s10","p004",15,15,3,72,74,9,1,30,90
"right",541.18,536.51,"s10","p004",1,2,1,74,75,9,2,90,30
"left",576.06,574.79,"s10","p004",10,8,1,84,83,10,2,30,90
"right",602.89,602.68,"s10","p004",4,5,1,89,87,10,3,90,30
"left",612.21,609.56,"s10","p004",3,1,1,92,88,11,3,30,90
"left",691.07,686.71,"s10","p004",21,20,2,113,108,12,3,30,90
"right",698.98,696.39,"s10","p004",3,1,1,114,111,12,4,90,30
"left",774.24,772.57,"s10","p004",20,17,1,134,128,13,4,30,90
"left",808.66,804.74,"s10","p004",8,5,2,142,133,14,4,30,90
"right",852.59,842.48,"s10","p004",5,5,1,147,138,14,5,90,30
"left",903.43,902.16,"s10","p004",12,11,1,159,149,15,5,30,90
"left",929.49,923.93,"s10","p004",5,7,2,164,156,16,5,30,90
"right",933.97,927.09,"s10","p004",1,0,1,164,157,16,6,90,30
"right",979.4,977.47,"s10","p004",9,13,2,177,166,16,7,90,30
"left",998.79,996.99,"s10","p004",9,4,1,186,170,17,7,30,90
"left",1065.1,1062.29,"s10","p004",14,10,2,200,180,18,7,30,90
"left",1082.17,1081.6,"s10","p004",7,3,3,207,183,19,7,30,90
"left",1101.97,1098.67,"s10","p004",4,7,4,211,190,20,7,30,90
"left",1108.42,1105.47,"s10","p004",1,0,5,212,190,21,7,30,90
"right",1115.81,1113.9,"s10","p004",2,1,1,213,192,21,8,90,30
"left",1122.17,1121.92,"s10","p004",1,1,1,214,193,22,8,30,90
"right",1182.3,1180.31,"s10","p004",17,17,1,231,210,22,9,90,30
"left",1193.73,1192.67,"s10","p004",5,3,1,236,213,23,9,30,90
"right",1202.82,1194.8,"s10","p004",1,3,1,239,214,23,10,90,30
"left",1225.05,1221.23,"s10","p004",7,7,1,246,221,24,10,30,90
"left",1235.78,1235.55,"s10","p004",5,2,2,251,223,25,10,30,90
"left",1269.15,1264.28,"s10","p004",11,4,3,262,227,26,10,30,90
"left",1282.33,1280.65,"s10","p004",6,4,4,268,231,27,10,30,90
"right",1297.73,1297.32,"s10","p004",3,4,1,272,234,27,11,90,30
"left",1319.85,1319.83,"s10","p004",9,6,1,281,240,28,11,30,90
"left",1360.53,1358.35,"s10","p004",11,10,2,292,250,29,11,30,90
"left",1369.65,1369.03,"s10","p004",4,2,3,296,252,30,11,30,90
"left",1377.02,1375.15,"s10","p004",2,1,4,298,253,31,11,30,90
"left",1404.61,1404.52,"s10","p004",7,6,5,305,259,32,11,30,90
"left",1437.28,1432.11,"s10","p004",9,5,6,314,264,33,11,30,90
"left",1488.9,1484.78,"s10","p004",20,7,7,334,271,34,11,30,90
"left",1506.04,1504.4,"s10","p004",4,2,8,338,273,35,11,30,90
"left",1524.21,1519.54,"s10","p004",6,2,9,344,275,36,11,30,90
"left",1533.11,1532.71,"s10","p004",3,2,10,347,277,37,11,30,90
"left",1550.71,1549.61,"s10","p004",7,5,11,354,282,38,11,30,90
"right",1568.79,1565.23,"s10","p004",2,6,1,360,284,38,12,90,30
"left",1573.76,1565.21,"s10","p004",1,0,1,361,284,39,12,30,90
"left",1604.31,1601.26,"s10","p004",14,8,2,375,292,40,12,30,90
"right",1676.62,1671.29,"s10","p004",10,23,1,398,302,40,13,90,30
"left",1720.59,1711.81,"s10","p004",11,3,1,409,305,41,13,30,90
"right",1725.14,1703.12,"s10","p004",1,0,1,409,306,41,14,90,30
"left",1730.88,1724.09,"s10","p004",1,1,1,410,307,42,14,30,90
"left",1755.52,1755.38,"s10","p004",13,4,2,423,311,43,14,30,90
"right",1768.58,1755.64,"s10","p004",1,3,1,426,312,43,15,90,30
"left",1775.14,1764.02,"s10","p004",1,1,1,427,313,44,15,30,90
"left",1855.18,1854.64,"s10","p004",21,11,2,448,324,45,15,30,90
"left",1906.86,1894.68,"s10","p004",3,7,3,451,331,46,15,30,90
"right",1927.39,1905.08,"s10","p004",1,2,1,453,332,46,16,90,30
"left",1944.93,1922.36,"s10","p004",1,2,1,454,334,47,16,30,90
"right",1955.22,1952.89,"s10","p004",2,0,1,454,336,47,17,90,30
"left",1982.66,1977.43,"s10","p004",4,3,1,458,339,48,17,30,90
"right",2028.39,2010.72,"s10","p004",5,6,1,464,344,48,18,90,30
"right",2037.12,2033.89,"s10","p004",1,2,2,466,345,48,19,90,30
"left",2058.61,2055.16,"s10","p004",4,1,1,470,346,49,19,30,90
"left",2096.23,2093.11,"s10","p004",8,4,2,478,350,50,19,30,90
"left",2129.32,2127.73,"s10","p004",9,8,3,487,358,51,19,30,90
"left",2172.67,2170.82,"s10","p004",16,12,4,503,370,52,19,30,90
"right",2179.24,2177.62,"s10","p004",2,1,1,504,372,52,20,90,30
"left",2228.54,2223.17,"s10","p004",8,10,1,512,382,53,20,30,90
"left",2259.74,2257.04,"s10","p004",5,8,2,517,390,54,20,30,90
"right",2346.74,2341.74,"s10","p004",14,21,1,538,404,54,21,90,30
"left",2356.48,2356.24,"s10","p004",6,1,1,544,405,55,21,30,90
"left",2365.7,2364.98,"s10","p004",2,1,2,546,406,56,21,30,90
"left",2377.21,2375.2,"s10","p004",2,3,3,548,409,57,21,30,90
"left",2394.86,2394.71,"s10","p004",7,2,4,555,411,58,21,30,90
"left",2429.33,2426.36,"s10","p004",15,9,5,570,420,59,21,30,90
"left",2459.19,2457.83,"s10","p004",13,5,6,583,425,60,21,30,90
"left",2544.93,2536.69,"s10","p004",24,18,7,607,443,61,21,30,90
"right",2575.44,2569.24,"s10","p004",4,11,1,618,447,61,22,90,30
"left",2582.54,2578.43,"s10","p004",1,2,1,619,449,62,22,30,90
"right",2591.23,2588.94,"s10","p004",2,2,1,621,451,62,23,90,30
"left",2597.42,2597.04,"s10","p004",1,0,1,622,451,63,23,30,90
"left",2628.82,2626.92,"s10","p004",9,8,2,631,459,64,23,30,90
"right",2635.38,2627.73,"s10","p004",1,1,1,632,460,64,24,90,30
"right",2659.07,2655.88,"s10","p004",10,6,2,638,470,64,25,90,30
"left",2666.8,2666.32,"s10","p004",2,2,1,640,472,65,25,30,90
"right",2696.63,2683.57,"s10","p004",4,5,1,645,476,65,26,90,30
"right",2715,2708.13,"s10","p004",3,4,2,649,479,65,27,90,30
"left",2746.65,2744.3,"s10","p004",10,7,1,659,486,66,27,30,90
"left",2758.39,2756.15,"s10","p004",4,1,2,663,487,67,27,30,90
"left",2769.18,2761.89,"s10","p004",1,4,3,664,491,68,27,30,90
"left",2801.2,2799.68,"s10","p004",9,7,4,673,498,69,27,30,90
"left",2838.55,2837.7,"s10","p004",13,6,5,686,504,70,27,30,90
"right",2844.42,2839.5,"s10","p004",1,1,1,687,505,70,28,90,30
"left",2870.16,2859.05,"s10","p004",6,3,1,693,508,71,28,30,90
"left",2877.96,2874.66,"s10","p004",1,0,2,694,508,72,28,30,90
"left",2884.15,2882.46,"s10","p004",1,0,3,695,508,73,28,30,90
"right",2895.25,2882.92,"s10","p004",1,2,1,697,509,73,29,90,30
"left",2901.71,2898.65,"s10","p004",1,0,1,698,509,74,29,30,90
"left",2917.33,2915.21,"s10","p004",2,3,2,700,512,75,29,30,90
"left",2945.48,2944.83,"s10","p004",9,7,3,709,519,76,29,30,90
"left",2969.61,2967.98,"s10","p004",5,5,4,714,524,77,29,30,90
"left",2991.6,2990.11,"s10","p004",9,2,5,723,526,78,29,30,90
"right",3035.33,3027.75,"s10","p004",7,17,1,740,533,78,30,90,30
"left",3042.89,3036.1,"s10","p004",1,2,1,741,535,79,30,30,90
"left",3052.08,3051.39,"s10","p004",3,1,2,744,536,80,30,30,90
"left",3059.51,3058.58,"s10","p004",3,1,3,747,537,81,30,30,90
"left",3090.31,3086.01,"s10","p004",9,5,4,756,542,82,30,30,90
"left",3095.38,3093.81,"s10","p004",1,0,5,757,542,83,30,30,90
"left",3117.55,3116.88,"s10","p004",9,2,6,766,544,84,30,30,90
"left",3121.57,3121.05,"s10","p004",1,0,7,767,544,85,30,30,90
"left",3139.05,3137.07,"s10","p004",6,4,8,773,548,86,30,30,90
"left",3153,3151.55,"s10","p004",4,3,9,777,551,87,30,30,90
"left",3173.49,3165.5,"s10","p004",4,3,10,781,554,88,30,30,90
"left",3185.07,3183.99,"s10","p004",3,4,11,784,558,89,30,30,90
"left",3190.01,3189.57,"s10","p004",1,1,12,785,559,90,30,30,90
"left",3195.63,3195.51,"s10","p004",1,0,13,786,559,91,30,30,90
"right",3202.36,3198.83,"s10","p004",1,1,1,787,560,91,31,90,30
"left",3215.19,3215.13,"s10","p004",5,3,1,792,563,92,31,30,90
"right",3220.68,3215.86,"s10","p004",1,2,1,794,564,92,32,90,30
"left",3276.93,3276.69,"s10","p004",20,9,1,814,573,93,32,30,90
"right",3300.58,3294.18,"s10","p004",6,13,1,827,579,93,33,90,30
"left",3304.39,3302.43,"s10","p004",1,0,1,828,579,94,33,30,90
"left",3326.63,3323.89,"s10","p004",11,4,2,839,583,95,33,30,90
"left",3345.37,3345.13,"s10","p004",12,2,3,851,585,96,33,30,90
"left",3351.88,3351.87,"s10","p004",4,1,4,855,586,97,33,30,90
"left",3360.65,3360.38,"s10","p004",5,2,5,860,588,98,33,30,90
"left",3373.59,3373.15,"s10","p004",6,3,6,866,591,99,33,30,90
"left",3385.26,3385.09,"s10","p004",7,2,7,873,593,100,33,30,90
"left",3414.89,3410.76,"s10","p004",19,4,8,892,597,101,33,30,90
"right",3437.15,3425.08,"s10","p004",2,17,1,909,599,101,34,90,30
"left",3448.31,3447.39,"s10","p004",10,0,1,919,599,102,34,30,90
"left",3479.25,3475.81,"s10","p004",15,5,2,934,604,103,34,30,90
"left",3486.81,3485.75,"s10","p004",1,1,3,935,605,104,34,30,90
"left",3508.86,3508.31,"s10","p004",15,1,4,950,606,105,34,30,90
"left",3525.76,3524.36,"s10","p004",5,2,5,955,608,106,34,30,90
"left",3564.66,3563.26,"s10","p004",21,5,6,976,613,107,34,30,90
"right",33.42,30.99,"s11","p004",7,3,1,3,7,0,1,90,30
"left",38.06,35.99,"s11","p004",1,0,1,4,7,1,1,30,90
"left",53.35,51.56,"s11","p004",4,3,2,8,10,2,1,30,90
"right",63.01,54.92,"s11","p004",1,4,1,12,11,2,2,90,30
"right",88.35,85.51,"s11","p004",9,15,2,27,20,2,3,90,30
"left",139.39,137.85,"s11","p004",29,29,1,56,49,3,3,30,90
"left",158.04,155.89,"s11","p004",8,11,2,64,60,4,3,30,90
"left",235.51,234.54,"s11","p004",44,25,3,108,85,5,3,30,90
"right",240.55,235.85,"s11","p004",1,0,1,108,86,5,4,90,30
"left",256.18,249.01,"s11","p004",4,5,1,112,91,6,4,30,90
"left",298.34,297.68,"s11","p004",24,11,2,136,102,7,4,30,90
"right",321.85,318.05,"s11","p004",8,13,1,149,110,7,5,90,30
"right",351.7,350.35,"s11","p004",12,12,2,161,122,7,6,90,30
