,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec
0,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,010,0,session_start,0.0
1,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,250,0,chamber_light_on,0.0
2,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,220,0,left_light_on,0.0
3,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,230,0,right_light_on,0.0
4,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,840,199,reinforcer_scheduled_right,1.99
5,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,640,4199,feeder_on_right,41.99
6,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,320,4199,left_light_off,41.99
7,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,330,4199,right_light_off,41.99
8,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,350,4199,chamber_light_off,41.99
9,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,240,4199,feeder_on,41.99
10,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,130,4199,response_right_key,41.99
11,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,220,4449,left_light_on,44.49
12,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,230,4449,right_light_on,44.49
13,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,250,4449,chamber_light_on,44.49
14,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,340,4449,feeder_off,44.49
15,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,130,4810,response_right_key,48.1
16,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,120,5612,response_left_key,56.12
17,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,130,5738,response_right_key,57.38
18,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,840,6049,reinforcer_scheduled_right,60.49
19,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,740,6499,reinforcer_scheduled_left,64.99
20,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,640,8173,feeder_on_right,81.73
21,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,320,8173,left_light_off,81.73
22,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,330,8173,right_light_off,81.73
23,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,350,8173,chamber_light_off,81.73
24,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,240,8173,feeder_on,81.73
25,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,130,8173,response_right_key,81.73
26,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,130,8179,response_right_key,81.79
27,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,130,8188,response_right_key,81.88
28,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,220,8423,left_light_on,84.23
29,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,230,8423,right_light_on,84.23
30,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,250,8423,chamber_light_on,84.23
31,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,340,8423,feeder_off,84.23
32,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,540,9143,feeder_on_left,91.43
33,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,320,9143,left_light_off,91.43
34,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,330,9143,right_light_off,91.43
35,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,350,9143,chamber_light_off,91.43
36,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,240,9143,feeder_on,91.43
37,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,120,9143,response_left_key,91.43
38,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,120,9148,response_left_key,91.48
39,8,p530_s42_japede,08/07/17,15:11:57,16:12:29,p530,s42,japede_L_90_90_90_R_30_30_30,220,9393,left_light_on,93.93
