,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,010,0,session_start,0.0,2357.000,2933.000,2357.000,2933.000
1,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,250,0,chamber_light_on,0.0,2357.000,2933.000,2357.000,2933.000
2,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,220,0,left_light_on,0.0,2357.000,2933.000,2357.000,2933.000
3,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,230,0,right_light_on,0.0,2357.000,2933.000,2357.000,2933.000
4,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,740,599,reinforcer_scheduled_left,5.99,2357.000,2933.000,2357.000,2933.000
5,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,540,1485,feeder_on_left,14.85,2357.000,2933.000,2357.000,2933.000
6,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,320,1485,left_light_off,14.85,2357.000,2933.000,2357.000,2933.000
7,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,330,1485,right_light_off,14.85,2357.000,2933.000,2357.000,2933.000
8,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,350,1485,chamber_light_off,14.85,2357.000,2933.000,2357.000,2933.000
9,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,240,1485,feeder_on,14.85,2357.000,2933.000,2357.000,2933.000
10,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,120,1485,response_left_key,14.85,2357.000,2933.000,2357.000,2933.000
11,8,p138_s121_japede,10/28/17,16:51:56,17:52:18,p138,s121,japede_L_30_30_30_R_90_90_90,220,1735,left_light_on,17.35,2357.000,2933.000,2357.000,2933.000
