,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,010,0,session_start,0.0,1094.000,4104.000,1094.000,4104.000
1,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,250,0,chamber_light_on,0.0,1094.000,4104.000,1094.000,4104.000
2,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,220,0,left_light_on,0.0,1094.000,4104.000,1094.000,4104.000
3,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,230,0,right_light_on,0.0,1094.000,4104.000,1094.000,4104.000
4,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,840,199,reinforcer_scheduled_right,1.99,1094.000,4104.000,1094.000,4104.000
5,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,640,4450,feeder_on_right,44.5,1094.000,4104.000,1094.000,4104.000
6,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,320,4450,left_light_off,44.5,1094.000,4104.000,1094.000,4104.000
7,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,330,4450,right_light_off,44.5,1094.000,4104.000,1094.000,4104.000
8,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,350,4450,chamber_light_off,44.5,1094.000,4104.000,1094.000,4104.000
9,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,240,4450,feeder_on,44.5,1094.000,4104.000,1094.000,4104.000
10,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,130,4450,response_right_key,44.5,1094.000,4104.000,1094.000,4104.000
11,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,220,4700,left_light_on,47.0,1094.000,4104.000,1094.000,4104.000
12,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,230,4700,right_light_on,47.0,1094.000,4104.000,1094.000,4104.000
13,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,250,4700,chamber_light_on,47.0,1094.000,4104.000,1094.000,4104.000
14,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,340,4700,feeder_off,47.0,1094.000,4104.000,1094.000,4104.000
15,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,130,5059,response_right_key,50.59,1094.000,4104.000,1094.000,4104.000
16,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,130,5445,response_right_key,54.45,1094.000,4104.000,1094.000,4104.000
17,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,740,5899,reinforcer_scheduled_left,58.99,1094.000,4104.000,1094.000,4104.000
18,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,130,6187,response_right_key,61.87,1094.000,4104.000,1094.000,4104.000
19,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,130,6408,response_right_key,64.08,1094.000,4104.000,1094.000,4104.000
20,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,130,6472,response_right_key,64.72,1094.000,4104.000,1094.000,4104.000
21,8,p138_s51_japede,08/16/17,15:09:53,16:10:13,p138,s51,japede_L_90_90_90_R_30_30_30,130,6673,response_right_key,66.73,1094.000,4104.000,1094.000,4104.000
