,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,010,0,session_start,0.0,1428.000,2820.000,1428.000,2820.000
1,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,250,0,chamber_light_on,0.0,1428.000,2820.000,1428.000,2820.000
2,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,220,0,left_light_on,0.0,1428.000,2820.000,1428.000,2820.000
3,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,230,0,right_light_on,0.0,1428.000,2820.000,1428.000,2820.000
4,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,120,323,response_left_key,3.23,1428.000,2820.000,1428.000,2820.000
5,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,120,331,response_left_key,3.31,1428.000,2820.000,1428.000,2820.000
6,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,120,621,response_left_key,6.21,1428.000,2820.000,1428.000,2820.000
7,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,120,712,response_left_key,7.12,1428.000,2820.000,1428.000,2820.000
8,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,120,793,response_left_key,7.93,1428.000,2820.000,1428.000,2820.000
9,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,120,799,response_left_key,7.99,1428.000,2820.000,1428.000,2820.000
10,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,120,1139,response_left_key,11.39,1428.000,2820.000,1428.000,2820.000
11,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,740,1699,reinforcer_scheduled_left,16.99,1428.000,2820.000,1428.000,2820.000
12,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,130,1933,response_right_key,19.33,1428.000,2820.000,1428.000,2820.000
13,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,540,2042,feeder_on_left,20.42,1428.000,2820.000,1428.000,2820.000
14,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,320,2042,left_light_off,20.42,1428.000,2820.000,1428.000,2820.000
15,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,330,2042,right_light_off,20.42,1428.000,2820.000,1428.000,2820.000
16,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,350,2042,chamber_light_off,20.42,1428.000,2820.000,1428.000,2820.000
17,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,240,2042,feeder_on,20.42,1428.000,2820.000,1428.000,2820.000
18,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,120,2042,response_left_key,20.42,1428.000,2820.000,1428.000,2820.000
19,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,120,2047,response_left_key,20.47,1428.000,2820.000,1428.000,2820.000
20,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,220,2292,left_light_on,22.92,1428.000,2820.000,1428.000,2820.000
21,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,230,2292,right_light_on,22.92,1428.000,2820.000,1428.000,2820.000
22,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,250,2292,chamber_light_on,22.92,1428.000,2820.000,1428.000,2820.000
23,8,p530_s150_japede,11/26/17,17:28:21,18:28:53,p530,s150,japede_L_24_24_24_R_360_360_360,340,2292,feeder_off,22.92,1428.000,2820.000,1428.000,2820.000
