,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,010,0,session_start,0.0,1374.000,4265.000,1374.000,4265.000
1,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,250,0,chamber_light_on,0.0,1374.000,4265.000,1374.000,4265.000
2,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,220,0,left_light_on,0.0,1374.000,4265.000,1374.000,4265.000
3,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,230,0,right_light_on,0.0,1374.000,4265.000,1374.000,4265.000
4,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,120,67,response_left_key,0.67,1374.000,4265.000,1374.000,4265.000
5,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,130,207,response_right_key,2.07,1374.000,4265.000,1374.000,4265.000
6,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,130,533,response_right_key,5.33,1374.000,4265.000,1374.000,4265.000
7,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,130,540,response_right_key,5.4,1374.000,4265.000,1374.000,4265.000
8,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,130,811,response_right_key,8.11,1374.000,4265.000,1374.000,4265.000
9,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,120,905,response_left_key,9.05,1374.000,4265.000,1374.000,4265.000
10,6,p510_s66_japede,09/01/17,15:55:20,16:56:11,p510,s66,japede_L_30_30_30_R_90_90_90,120,989,response_left_key,9.89,1374.000,4265.000,1374.000,4265.000
