,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,010,0,session_start,0.0,1831.000,2746.000,1831.000,2746.000
1,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,250,0,chamber_light_on,0.0,1831.000,2746.000,1831.000,2746.000
2,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,220,0,left_light_on,0.0,1831.000,2746.000,1831.000,2746.000
3,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,230,0,right_light_on,0.0,1831.000,2746.000,1831.000,2746.000
4,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,120,483,response_left_key,4.83,1831.000,2746.000,1831.000,2746.000
5,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,120,780,response_left_key,7.8,1831.000,2746.000,1831.000,2746.000
6,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,120,1225,response_left_key,12.25,1831.000,2746.000,1831.000,2746.000
7,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,120,1231,response_left_key,12.31,1831.000,2746.000,1831.000,2746.000
8,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,120,1328,response_left_key,13.28,1831.000,2746.000,1831.000,2746.000
9,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,120,1433,response_left_key,14.33,1831.000,2746.000,1831.000,2746.000
10,8,p530_s131_japede,11/07/17,14:57:51,15:58:23,p530,s131,japede_L_63_63_63_R_35_35_35,120,1526,response_left_key,15.26,1831.000,2746.000,1831.000,2746.000
