,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,010,0,session_start,0.0,1840.000,4442.000,1840.000,4442.000
1,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,250,0,chamber_light_on,0.0,1840.000,4442.000,1840.000,4442.000
2,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,220,0,left_light_on,0.0,1840.000,4442.000,1840.000,4442.000
3,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,230,0,right_light_on,0.0,1840.000,4442.000,1840.000,4442.000
4,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,740,99,reinforcer_scheduled_left,0.99,1840.000,4442.000,1840.000,4442.000
5,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,840,2099,reinforcer_scheduled_right,20.99,1840.000,4442.000,1840.000,4442.000
6,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,640,80301,feeder_on_right,803.01,1840.000,4442.000,1840.000,4442.000
7,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,320,80301,left_light_off,803.01,1840.000,4442.000,1840.000,4442.000
8,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,330,80301,right_light_off,803.01,1840.000,4442.000,1840.000,4442.000
9,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,350,80301,chamber_light_off,803.01,1840.000,4442.000,1840.000,4442.000
10,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,240,80301,feeder_on,803.01,1840.000,4442.000,1840.000,4442.000
11,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,80301,response_right_key,803.01,1840.000,4442.000,1840.000,4442.000
12,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,220,80601,left_light_on,806.01,1840.000,4442.000,1840.000,4442.000
13,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,230,80601,right_light_on,806.01,1840.000,4442.000,1840.000,4442.000
14,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,250,80601,chamber_light_on,806.01,1840.000,4442.000,1840.000,4442.000
15,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,340,80601,feeder_off,806.01,1840.000,4442.000,1840.000,4442.000
16,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,80895,response_right_key,808.95,1840.000,4442.000,1840.000,4442.000
17,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,80938,response_right_key,809.38,1840.000,4442.000,1840.000,4442.000
18,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,80976,response_right_key,809.76,1840.000,4442.000,1840.000,4442.000
19,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81012,response_right_key,810.12,1840.000,4442.000,1840.000,4442.000
20,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81164,response_right_key,811.64,1840.000,4442.000,1840.000,4442.000
21,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81198,response_right_key,811.98,1840.000,4442.000,1840.000,4442.000
22,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81234,response_right_key,812.34,1840.000,4442.000,1840.000,4442.000
23,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81344,response_right_key,813.44,1840.000,4442.000,1840.000,4442.000
24,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81382,response_right_key,813.82,1840.000,4442.000,1840.000,4442.000
25,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81429,response_right_key,814.29,1840.000,4442.000,1840.000,4442.000
26,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81468,response_right_key,814.68,1840.000,4442.000,1840.000,4442.000
27,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81548,response_right_key,815.48,1840.000,4442.000,1840.000,4442.000
28,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81583,response_right_key,815.83,1840.000,4442.000,1840.000,4442.000
29,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81732,response_right_key,817.32,1840.000,4442.000,1840.000,4442.000
30,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81765,response_right_key,817.65,1840.000,4442.000,1840.000,4442.000
31,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81839,response_right_key,818.39,1840.000,4442.000,1840.000,4442.000
32,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,130,81873,response_right_key,818.73,1840.000,4442.000,1840.000,4442.000
33,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,840,82001,reinforcer_scheduled_right,820.01,1840.000,4442.000,1840.000,4442.000
34,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,640,82098,feeder_on_right,820.98,1840.000,4442.000,1840.000,4442.000
35,6,p736_s01_japede,06/27/17,17:16:06,18:46:39,p736,s01,japede_L_30_30_30_R_90_90_90,320,82098,left_light_off,820.98,1840.000,4442.000,1840.000,4442.000
