,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,8,p138_s93_japede,09/30/17,17:20:40,18:20:52,p138,s93,japede_L_90_90_90_R_30_30_30,010,0,session_start,0.0,1474.000,3711.000,1474.000,3711.000
1,8,p138_s93_japede,09/30/17,17:20:40,18:20:52,p138,s93,japede_L_90_90_90_R_30_30_30,250,0,chamber_light_on,0.0,1474.000,3711.000,1474.000,3711.000
2,8,p138_s93_japede,09/30/17,17:20:40,18:20:52,p138,s93,japede_L_90_90_90_R_30_30_30,220,0,left_light_on,0.0,1474.000,3711.000,1474.000,3711.000
3,8,p138_s93_japede,09/30/17,17:20:40,18:20:52,p138,s93,japede_L_90_90_90_R_30_30_30,230,0,right_light_on,0.0,1474.000,3711.000,1474.000,3711.000
4,8,p138_s93_japede,09/30/17,17:20:40,18:20:52,p138,s93,japede_L_90_90_90_R_30_30_30,840,699,reinforcer_scheduled_right,6.99,1474.000,3711.000,1474.000,3711.000
5,8,p138_s93_japede,09/30/17,17:20:40,18:20:52,p138,s93,japede_L_90_90_90_R_30_30_30,120,1938,response_left_key,19.38,1474.000,3711.000,1474.000,3711.000
6,8,p138_s93_japede,09/30/17,17:20:40,18:20:52,p138,s93,japede_L_90_90_90_R_30_30_30,640,3170,feeder_on_right,31.7,1474.000,3711.000,1474.000,3711.000
7,8,p138_s93_japede,09/30/17,17:20:40,18:20:52,p138,s93,japede_L_90_90_90_R_30_30_30,320,3170,left_light_off,31.7,1474.000,3711.000,1474.000,3711.000
8,8,p138_s93_japede,09/30/17,17:20:40,18:20:52,p138,s93,japede_L_90_90_90_R_30_30_30,330,3170,right_light_off,31.7,1474.000,3711.000,1474.000,3711.000
9,8,p138_s93_japede,09/30/17,17:20:40,18:20:52,p138,s93,japede_L_90_90_90_R_30_30_30,350,3170,chamber_light_off,31.7,1474.000,3711.000,1474.000,3711.000
