,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,010,0,session_start,0.0,1388.000,4191.000,1388.000,4191.000
1,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,250,0,chamber_light_on,0.0,1388.000,4191.000,1388.000,4191.000
2,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,220,0,left_light_on,0.0,1388.000,4191.000,1388.000,4191.000
3,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,230,0,right_light_on,0.0,1388.000,4191.000,1388.000,4191.000
4,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,740,799,reinforcer_scheduled_left,7.99,1388.000,4191.000,1388.000,4191.000
5,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,840,2599,reinforcer_scheduled_right,25.99,1388.000,4191.000,1388.000,4191.000
6,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,640,5173,feeder_on_right,51.73,1388.000,4191.000,1388.000,4191.000
7,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,320,5173,left_light_off,51.73,1388.000,4191.000,1388.000,4191.000
8,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,330,5173,right_light_off,51.73,1388.000,4191.000,1388.000,4191.000
9,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,350,5173,chamber_light_off,51.73,1388.000,4191.000,1388.000,4191.000
10,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,240,5173,feeder_on,51.73,1388.000,4191.000,1388.000,4191.000
11,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,130,5173,response_right_key,51.73,1388.000,4191.000,1388.000,4191.000
12,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,220,5423,left_light_on,54.23,1388.000,4191.000,1388.000,4191.000
13,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,230,5423,right_light_on,54.23,1388.000,4191.000,1388.000,4191.000
14,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,250,5423,chamber_light_on,54.23,1388.000,4191.000,1388.000,4191.000
15,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,340,5423,feeder_off,54.23,1388.000,4191.000,1388.000,4191.000
16,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,540,5662,feeder_on_left,56.62,1388.000,4191.000,1388.000,4191.000
17,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,320,5662,left_light_off,56.62,1388.000,4191.000,1388.000,4191.000
18,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,330,5662,right_light_off,56.62,1388.000,4191.000,1388.000,4191.000
19,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,350,5662,chamber_light_off,56.62,1388.000,4191.000,1388.000,4191.000
20,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,240,5662,feeder_on,56.62,1388.000,4191.000,1388.000,4191.000
21,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,120,5662,response_left_key,56.62,1388.000,4191.000,1388.000,4191.000
22,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,220,5912,left_light_on,59.12,1388.000,4191.000,1388.000,4191.000
23,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,230,5912,right_light_on,59.12,1388.000,4191.000,1388.000,4191.000
24,7,p054_s87_japede,09/24/17,15:53:10,16:53:33,p054,s87,japede_L_90_90_90_R_30_30_30,250,5912,chamber_light_on,59.12,1388.000,4191.000,1388.000,4191.000
