,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,010,0,session_start,0.0,1335.000,4285.000,1335.000,4285.000
1,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,250,0,chamber_light_on,0.0,1335.000,4285.000,1335.000,4285.000
2,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,220,0,left_light_on,0.0,1335.000,4285.000,1335.000,4285.000
3,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,230,0,right_light_on,0.0,1335.000,4285.000,1335.000,4285.000
4,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,840,99,reinforcer_scheduled_right,0.99,1335.000,4285.000,1335.000,4285.000
5,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,640,507,feeder_on_right,5.07,1335.000,4285.000,1335.000,4285.000
6,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,320,507,left_light_off,5.07,1335.000,4285.000,1335.000,4285.000
7,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,330,507,right_light_off,5.07,1335.000,4285.000,1335.000,4285.000
8,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,350,507,chamber_light_off,5.07,1335.000,4285.000,1335.000,4285.000
9,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,240,507,feeder_on,5.07,1335.000,4285.000,1335.000,4285.000
10,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,130,507,response_right_key,5.07,1335.000,4285.000,1335.000,4285.000
11,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,220,757,left_light_on,7.57,1335.000,4285.000,1335.000,4285.000
12,8,p530_s43_japede,08/08/17,16:38:47,17:39:24,p530,s43,japede_L_90_90_90_R_30_30_30,230,757,right_light_on,7.57,1335.000,4285.000,1335.000,4285.000
