,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,010,0,session_start,0.0,1160.000,4386.000,1160.000,4386.000
1,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,250,0,chamber_light_on,0.0,1160.000,4386.000,1160.000,4386.000
2,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,220,0,left_light_on,0.0,1160.000,4386.000,1160.000,4386.000
3,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,230,0,right_light_on,0.0,1160.000,4386.000,1160.000,4386.000
4,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,130,1262,response_right_key,12.62,1160.000,4386.000,1160.000,4386.000
5,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,130,1689,response_right_key,16.89,1160.000,4386.000,1160.000,4386.000
6,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,130,1697,response_right_key,16.97,1160.000,4386.000,1160.000,4386.000
7,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,130,2389,response_right_key,23.89,1160.000,4386.000,1160.000,4386.000
8,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,130,2483,response_right_key,24.83,1160.000,4386.000,1160.000,4386.000
9,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,740,2799,reinforcer_scheduled_left,27.99,1160.000,4386.000,1160.000,4386.000
10,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,540,5596,feeder_on_left,55.96,1160.000,4386.000,1160.000,4386.000
11,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,320,5596,left_light_off,55.96,1160.000,4386.000,1160.000,4386.000
12,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,330,5596,right_light_off,55.96,1160.000,4386.000,1160.000,4386.000
13,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,350,5596,chamber_light_off,55.96,1160.000,4386.000,1160.000,4386.000
14,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,240,5596,feeder_on,55.96,1160.000,4386.000,1160.000,4386.000
15,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,120,5596,response_left_key,55.96,1160.000,4386.000,1160.000,4386.000
16,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,120,5602,response_left_key,56.02,1160.000,4386.000,1160.000,4386.000
17,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,120,5610,response_left_key,56.1,1160.000,4386.000,1160.000,4386.000
18,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,220,5846,left_light_on,58.46,1160.000,4386.000,1160.000,4386.000
19,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,230,5846,right_light_on,58.46,1160.000,4386.000,1160.000,4386.000
20,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,250,5846,chamber_light_on,58.46,1160.000,4386.000,1160.000,4386.000
21,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,340,5846,feeder_off,58.46,1160.000,4386.000,1160.000,4386.000
22,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,120,6419,response_left_key,64.19,1160.000,4386.000,1160.000,4386.000
23,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,120,6424,response_left_key,64.24,1160.000,4386.000,1160.000,4386.000
24,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,120,6564,response_left_key,65.64,1160.000,4386.000,1160.000,4386.000
25,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,120,6570,response_left_key,65.7,1160.000,4386.000,1160.000,4386.000
26,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,740,6746,reinforcer_scheduled_left,67.46,1160.000,4386.000,1160.000,4386.000
27,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,540,6772,feeder_on_left,67.72,1160.000,4386.000,1160.000,4386.000
28,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,320,6772,left_light_off,67.72,1160.000,4386.000,1160.000,4386.000
29,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,330,6772,right_light_off,67.72,1160.000,4386.000,1160.000,4386.000
30,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,350,6772,chamber_light_off,67.72,1160.000,4386.000,1160.000,4386.000
31,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,240,6772,feeder_on,67.72,1160.000,4386.000,1160.000,4386.000
32,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,120,6772,response_left_key,67.72,1160.000,4386.000,1160.000,4386.000
33,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,120,6777,response_left_key,67.77,1160.000,4386.000,1160.000,4386.000
34,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,120,6786,response_left_key,67.86,1160.000,4386.000,1160.000,4386.000
35,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,220,7022,left_light_on,70.22,1160.000,4386.000,1160.000,4386.000
36,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,230,7022,right_light_on,70.22,1160.000,4386.000,1160.000,4386.000
37,8,p530_s55_japede,08/20/17,16:00:17,17:00:30,p530,s55,japede_L_30_30_30_R_90_90_90,250,7022,chamber_light_on,70.22,1160.000,4386.000,1160.000,4386.000
