,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,010,0,session_start,0.0,1201.000,4199.000,1201.000,4199.000
1,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,250,0,chamber_light_on,0.0,1201.000,4199.000,1201.000,4199.000
2,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,220,0,left_light_on,0.0,1201.000,4199.000,1201.000,4199.000
3,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,230,0,right_light_on,0.0,1201.000,4199.000,1201.000,4199.000
4,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,130,1577,response_right_key,15.77,1201.000,4199.000,1201.000,4199.000
5,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,130,2117,response_right_key,21.17,1201.000,4199.000,1201.000,4199.000
6,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,120,2255,response_left_key,22.55,1201.000,4199.000,1201.000,4199.000
7,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,130,2517,response_right_key,25.17,1201.000,4199.000,1201.000,4199.000
8,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,130,2617,response_right_key,26.17,1201.000,4199.000,1201.000,4199.000
9,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,120,3193,response_left_key,31.93,1201.000,4199.000,1201.000,4199.000
10,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,740,3799,reinforcer_scheduled_left,37.99,1201.000,4199.000,1201.000,4199.000
11,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,130,3953,response_right_key,39.53,1201.000,4199.000,1201.000,4199.000
12,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,540,4081,feeder_on_left,40.81,1201.000,4199.000,1201.000,4199.000
13,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,320,4081,left_light_off,40.81,1201.000,4199.000,1201.000,4199.000
14,8,p138_s89_japede,09/26/17,15:55:30,16:55:45,p138,s89,japede_L_90_90_90_R_30_30_30,330,4081,right_light_off,40.81,1201.000,4199.000,1201.000,4199.000
