,box,data_file,date,session_start,session_end,bird,session,med_notation_file,event_key,time_sec_100,event,session_time_sec,first_cp_left,second_cp_left,first_cp_right,second_cp_right
0,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,010,0,session_start,0.0,1091.000,3525.000,1091.000,3525.000
1,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,250,0,chamber_light_on,0.0,1091.000,3525.000,1091.000,3525.000
2,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,220,0,left_light_on,0.0,1091.000,3525.000,1091.000,3525.000
3,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,230,0,right_light_on,0.0,1091.000,3525.000,1091.000,3525.000
4,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,840,1299,reinforcer_scheduled_right,12.99,1091.000,3525.000,1091.000,3525.000
5,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,1515,response_left_key,15.15,1091.000,3525.000,1091.000,3525.000
6,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,1604,response_left_key,16.04,1091.000,3525.000,1091.000,3525.000
7,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,1954,response_left_key,19.54,1091.000,3525.000,1091.000,3525.000
8,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,1999,response_left_key,19.99,1091.000,3525.000,1091.000,3525.000
9,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,2042,response_left_key,20.42,1091.000,3525.000,1091.000,3525.000
10,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,2126,response_left_key,21.26,1091.000,3525.000,1091.000,3525.000
11,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,2134,response_left_key,21.34,1091.000,3525.000,1091.000,3525.000
12,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,2399,response_left_key,23.99,1091.000,3525.000,1091.000,3525.000
13,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,2486,response_left_key,24.86,1091.000,3525.000,1091.000,3525.000
14,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,2495,response_left_key,24.95,1091.000,3525.000,1091.000,3525.000
15,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,120,2529,response_left_key,25.29,1091.000,3525.000,1091.000,3525.000
16,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,640,3638,feeder_on_right,36.38,1091.000,3525.000,1091.000,3525.000
17,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,320,3638,left_light_off,36.38,1091.000,3525.000,1091.000,3525.000
18,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,330,3638,right_light_off,36.38,1091.000,3525.000,1091.000,3525.000
19,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,350,3638,chamber_light_off,36.38,1091.000,3525.000,1091.000,3525.000
20,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,240,3638,feeder_on,36.38,1091.000,3525.000,1091.000,3525.000
21,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,130,3638,response_right_key,36.38,1091.000,3525.000,1091.000,3525.000
22,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,220,3888,left_light_on,38.88,1091.000,3525.000,1091.000,3525.000
23,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,230,3888,right_light_on,38.88,1091.000,3525.000,1091.000,3525.000
24,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,250,3888,chamber_light_on,38.88,1091.000,3525.000,1091.000,3525.000
25,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,340,3888,feeder_off,38.88,1091.000,3525.000,1091.000,3525.000
26,8,p138_s22_japede,07/18/17,17:09:16,18:09:36,p138,s22,japede_L_90_90_90_R_30_30_30,130,4140,response_right_key,41.4,1091.000,3525.000,1091.000,3525.000
